,Ticker,Date/Time,Open,Low,High,Close,Date,Day,Month,Week Number,NewLocation,MonthCheck,MonthEndDay,OpenCount,CloseCount,BuyPrice,SellPrice
158,DMART.EQ-NSE,8/19/2020,2279.0,2240.0,2309.25,2266.6,2020-08-19 00:00:00,Wednesday,08,33,08,0.0,0,0.0,0.0,0.0,0.0
159,DMART.EQ-NSE,8/20/2020,2252.0,2219.0,2290.0,2285.9,2020-08-20 00:00:00,Thursday,08,33,08,0.0,0,0.0,0.0,0.0,0.0
160,DMART.EQ-NSE,8/21/2020,2290.4,2252.35,2300.0,2259.45,2020-08-21 00:00:00,Friday,08,33,08,0.0,0,0.0,1.0,0.0,2259.45
161,DMART.EQ-NSE,8/24/2020,2269.95,2244.0,2272.0,2250.3,2020-08-24 00:00:00,Monday,08,34,08,0.0,0,1.0,0.0,2269.95,0.0
162,DMART.EQ-NSE,8/25/2020,2267.2,2260.1,2351.75,2341.15,2020-08-25 00:00:00,Tuesday,08,34,08,0.0,0,0.0,0.0,0.0,0.0
163,DMART.EQ-NSE,8/26/2020,2343.0,2343.0,2425.0,2410.1,2020-08-26 00:00:00,Wednesday,08,34,08,0.0,0,0.0,0.0,0.0,0.0
164,DMART.EQ-NSE,8/27/2020,2440.0,2351.25,2445.0,2380.85,2020-08-27 00:00:00,Thursday,08,34,08,0.0,0,0.0,0.0,0.0,0.0
165,DMART.EQ-NSE,8/28/2020,2376.75,2300.0,2376.9,2319.4,2020-08-28 00:00:00,Friday,08,34,08,0.0,0,0.0,1.0,0.0,2319.4
166,DMART.EQ-NSE,8/31/2020,2298.9,2195.0,2298.9,2251.25,2020-08-31 00:00:00,Monday,08,35,09,1.0,Monday,1.0,1.0,2298.9,2251.25
167,DMART.EQ-NSE,9/1/20,2244.0,2202.0,2280.0,2241.6,2020-09-01 00:00:00,Tuesday,09,35,09,0.0,0,1.0,0.0,2244.0,0.0
168,DMART.EQ-NSE,9/2/20,2247.85,2212.05,2275.0,2218.45,2020-09-02 00:00:00,Wednesday,09,35,09,0.0,0,0.0,0.0,0.0,0.0
169,DMART.EQ-NSE,9/3/20,2239.0,2229.0,2324.3,2278.4,2020-09-03 00:00:00,Thursday,09,35,09,0.0,0,0.0,0.0,0.0,0.0
170,DMART.EQ-NSE,9/4/20,2251.1,2183.3,2367.85,2251.45,2020-09-04 00:00:00,Friday,09,35,09,0.0,0,0.0,1.0,0.0,2251.45
171,DMART.EQ-NSE,9/7/20,2270.0,2240.15,2278.25,2261.4,2020-09-07 00:00:00,Monday,09,36,09,0.0,0,1.0,0.0,2270.0,0.0
172,DMART.EQ-NSE,9/8/20,2263.15,2235.05,2297.85,2246.6,2020-09-08 00:00:00,Tuesday,09,36,09,0.0,0,0.0,0.0,0.0,0.0
173,DMART.EQ-NSE,9/9/20,2230.0,2207.6,2257.95,2222.7,2020-09-09 00:00:00,Wednesday,09,36,09,0.0,0,0.0,0.0,0.0,0.0
174,DMART.EQ-NSE,9/10/20,2225.0,2215.0,2244.95,2237.75,2020-09-10 00:00:00,Thursday,09,36,09,0.0,0,0.0,0.0,0.0,0.0
175,DMART.EQ-NSE,9/11/20,2241.9,2226.05,2273.0,2239.35,2020-09-11 00:00:00,Friday,09,36,09,0.0,0,0.0,1.0,0.0,2239.35
176,DMART.EQ-NSE,9/14/2020,2250.0,2150.05,2258.95,2162.7,2020-09-14 00:00:00,Monday,09,37,09,0.0,0,1.0,0.0,2250.0,0.0
177,DMART.EQ-NSE,9/15/2020,2185.0,2130.0,2185.0,2136.15,2020-09-15 00:00:00,Tuesday,09,37,09,0.0,0,0.0,0.0,0.0,0.0
178,DMART.EQ-NSE,9/16/2020,2152.55,2130.7,2173.0,2135.95,2020-09-16 00:00:00,Wednesday,09,37,09,0.0,0,0.0,0.0,0.0,0.0
179,DMART.EQ-NSE,9/17/2020,2147.0,2133.1,2167.0,2139.05,2020-09-17 00:00:00,Thursday,09,37,09,0.0,0,0.0,0.0,0.0,0.0
180,DMART.EQ-NSE,9/18/2020,2149.9,2104.0,2175.95,2149.05,2020-09-18 00:00:00,Friday,09,37,09,0.0,0,0.0,1.0,0.0,2149.05
181,DMART.EQ-NSE,9/21/2020,2175.0,2056.0,2177.0,2097.45,2020-09-21 00:00:00,Monday,09,38,09,0.0,0,1.0,0.0,2175.0,0.0
182,DMART.EQ-NSE,9/22/2020,2099.0,1995.1,2104.85,2049.3,2020-09-22 00:00:00,Tuesday,09,38,09,0.0,0,0.0,0.0,0.0,0.0
183,DMART.EQ-NSE,9/23/2020,2066.95,2047.0,2100.0,2055.3,2020-09-23 00:00:00,Wednesday,09,38,09,0.0,0,0.0,0.0,0.0,0.0
184,DMART.EQ-NSE,9/24/2020,2047.9,2037.6,2084.0,2047.35,2020-09-24 00:00:00,Thursday,09,38,09,0.0,0,0.0,0.0,0.0,0.0
185,DMART.EQ-NSE,9/25/2020,2042.1,2042.1,2120.0,2102.7,2020-09-25 00:00:00,Friday,09,38,09,0.0,0,0.0,1.0,0.0,2102.7
186,DMART.EQ-NSE,9/28/2020,2110.9,2098.0,2142.0,2108.4,2020-09-28 00:00:00,Monday,09,39,09,0.0,0,1.0,0.0,2110.9,0.0
187,DMART.EQ-NSE,9/29/2020,2108.4,2082.9,2150.6,2133.25,2020-09-29 00:00:00,Tuesday,09,39,09,0.0,0,0.0,0.0,0.0,0.0
188,DMART.EQ-NSE,9/30/2020,2134.0,2115.0,2219.8,2203.15,2020-09-30 00:00:00,Wednesday,09,39,10,1.0,Wednesday,0.0,1.0,0.0,2203.15
189,DMART.EQ-NSE,10/1/20,2210.0,2171.1,2242.0,2184.8,2020-10-01 00:00:00,Thursday,10,39,10,0.0,0,1.0,1.0,2210.0,2184.8
190,DMART.EQ-NSE,10/5/20,2192.95,2104.0,2197.15,2110.45,2020-10-05 00:00:00,Monday,10,40,10,0.0,0,1.0,0.0,2192.95,0.0
191,DMART.EQ-NSE,10/6/20,2135.75,2066.0,2135.75,2083.05,2020-10-06 00:00:00,Tuesday,10,40,10,0.0,0,0.0,0.0,0.0,0.0
192,DMART.EQ-NSE,10/7/20,2092.95,2047.0,2108.7,2066.1,2020-10-07 00:00:00,Wednesday,10,40,10,0.0,0,0.0,0.0,0.0,0.0
193,DMART.EQ-NSE,10/8/20,2085.0,2045.05,2090.0,2065.35,2020-10-08 00:00:00,Thursday,10,40,10,0.0,0,0.0,0.0,0.0,0.0
194,DMART.EQ-NSE,10/9/20,2068.0,2035.05,2090.9,2057.6,2020-10-09 00:00:00,Friday,10,40,10,0.0,0,0.0,1.0,0.0,2057.6
195,DMART.EQ-NSE,10/12/20,2072.0,1995.1,2084.0,2002.6,2020-10-12 00:00:00,Monday,10,41,10,0.0,0,1.0,0.0,2072.0,0.0
196,DMART.EQ-NSE,10/13/2020,2002.6,1965.0,2035.45,1977.45,2020-10-13 00:00:00,Tuesday,10,41,10,0.0,0,0.0,0.0,0.0,0.0
197,DMART.EQ-NSE,10/14/2020,1984.9,1966.25,2014.85,1974.55,2020-10-14 00:00:00,Wednesday,10,41,10,0.0,0,0.0,0.0,0.0,0.0
198,DMART.EQ-NSE,10/15/2020,1987.1,1970.05,1998.5,1977.7,2020-10-15 00:00:00,Thursday,10,41,10,0.0,0,0.0,0.0,0.0,0.0
199,DMART.EQ-NSE,10/16/2020,1980.0,1970.0,1999.0,1984.2,2020-10-16 00:00:00,Friday,10,41,10,0.0,0,0.0,1.0,0.0,1984.2
200,DMART.EQ-NSE,10/19/2020,1969.05,1954.85,2140.0,2094.3,2020-10-19 00:00:00,Monday,10,42,10,0.0,0,1.0,0.0,1969.05,0.0
201,DMART.EQ-NSE,10/20/2020,2099.0,2056.0,2170.0,2143.05,2020-10-20 00:00:00,Tuesday,10,42,10,0.0,0,0.0,0.0,0.0,0.0
202,DMART.EQ-NSE,10/21/2020,2143.05,2061.05,2170.0,2081.35,2020-10-21 00:00:00,Wednesday,10,42,10,0.0,0,0.0,0.0,0.0,0.0
203,DMART.EQ-NSE,10/22/2020,2081.0,2062.9,2129.9,2100.3,2020-10-22 00:00:00,Thursday,10,42,10,0.0,0,0.0,0.0,0.0,0.0
204,DMART.EQ-NSE,10/23/2020,2106.95,2081.0,2133.85,2116.55,2020-10-23 00:00:00,Friday,10,42,10,0.0,0,0.0,1.0,0.0,2116.55
205,DMART.EQ-NSE,10/26/2020,2120.0,2100.35,2150.0,2144.25,2020-10-26 00:00:00,Monday,10,43,10,0.0,0,1.0,0.0,2120.0,0.0
206,DMART.EQ-NSE,10/27/2020,2133.0,2111.85,2188.0,2176.2,2020-10-27 00:00:00,Tuesday,10,43,10,0.0,0,0.0,0.0,0.0,0.0
207,DMART.EQ-NSE,10/28/2020,2197.0,2175.0,2249.0,2240.2,2020-10-28 00:00:00,Wednesday,10,43,10,0.0,0,0.0,0.0,0.0,0.0
208,DMART.EQ-NSE,10/29/2020,2200.0,2185.0,2277.6,2267.1,2020-10-29 00:00:00,Thursday,10,43,10,0.0,0,0.0,0.0,0.0,0.0
209,DMART.EQ-NSE,10/30/2020,2260.0,2195.75,2278.9,2239.9,2020-10-30 00:00:00,Friday,10,43,11,1.0,Friday,0.0,1.0,0.0,2239.9
210,DMART.EQ-NSE,11/2/20,2240.0,2163.0,2259.0,2205.75,2020-11-02 00:00:00,Monday,11,44,11,0.0,0,1.0,0.0,2240.0,0.0
211,DMART.EQ-NSE,11/3/20,2203.8,2180.0,2245.0,2209.05,2020-11-03 00:00:00,Tuesday,11,44,11,0.0,0,0.0,0.0,0.0,0.0
212,DMART.EQ-NSE,11/4/20,2210.05,2210.05,2300.0,2290.8,2020-11-04 00:00:00,Wednesday,11,44,11,0.0,0,0.0,0.0,0.0,0.0
213,DMART.EQ-NSE,11/5/20,2202.5,2202.5,2325.45,2281.95,2020-11-05 00:00:00,Thursday,11,44,11,0.0,0,0.0,0.0,0.0,0.0
214,DMART.EQ-NSE,11/6/20,2281.95,2243.45,2303.25,2294.6,2020-11-06 00:00:00,Friday,11,44,11,0.0,0,0.0,1.0,0.0,2294.6
215,DMART.EQ-NSE,11/9/20,2306.05,2283.05,2335.0,2325.85,2020-11-09 00:00:00,Monday,11,45,11,0.0,0,1.0,0.0,2306.05,0.0
216,DMART.EQ-NSE,11/10/20,2340.0,2315.5,2368.9,2362.4,2020-11-10 00:00:00,Tuesday,11,45,11,0.0,0,0.0,0.0,0.0,0.0
217,DMART.EQ-NSE,11/11/20,2373.9,2361.0,2403.0,2398.2,2020-11-11 00:00:00,Wednesday,11,45,11,0.0,0,0.0,0.0,0.0,0.0
218,DMART.EQ-NSE,11/12/20,2400.0,2361.05,2410.0,2400.3,2020-11-12 00:00:00,Thursday,11,45,11,0.0,0,0.0,0.0,0.0,0.0
219,DMART.EQ-NSE,11/13/2020,2390.0,2361.5,2399.0,2383.05,2020-11-13 00:00:00,Friday,11,45,11,0.0,0,0.0,0.0,0.0,0.0
220,DMART.EQ-NSE,11/14/2020,2405.0,2346.0,2407.0,2374.15,2020-11-14 00:00:00,Saturday,11,45,11,0.0,0,0.0,1.0,0.0,2374.15
221,DMART.EQ-NSE,11/17/2020,2374.15,2374.15,2507.95,2432.15,2020-11-17 00:00:00,Tuesday,11,46,11,0.0,0,1.0,0.0,2374.15,0.0
222,DMART.EQ-NSE,11/18/2020,2420.0,2360.85,2420.0,2375.05,2020-11-18 00:00:00,Wednesday,11,46,11,0.0,0,0.0,0.0,0.0,0.0
223,DMART.EQ-NSE,11/19/2020,2375.0,2330.0,2415.0,2392.2,2020-11-19 00:00:00,Thursday,11,46,11,0.0,0,0.0,0.0,0.0,0.0
224,DMART.EQ-NSE,11/20/2020,2390.0,2350.55,2438.95,2382.6,2020-11-20 00:00:00,Friday,11,46,11,0.0,0,0.0,1.0,0.0,2382.6
225,DMART.EQ-NSE,11/23/2020,2361.1,2352.25,2379.9,2360.4,2020-11-23 00:00:00,Monday,11,47,11,0.0,0,1.0,0.0,2361.1,0.0
226,DMART.EQ-NSE,11/24/2020,2367.95,2350.0,2429.9,2380.25,2020-11-24 00:00:00,Tuesday,11,47,11,0.0,0,0.0,0.0,0.0,0.0
227,DMART.EQ-NSE,11/25/2020,2370.0,2350.0,2399.5,2360.8,2020-11-25 00:00:00,Wednesday,11,47,11,0.0,0,0.0,0.0,0.0,0.0
228,DMART.EQ-NSE,11/26/2020,2353.0,2343.2,2396.9,2373.05,2020-11-26 00:00:00,Thursday,11,47,11,0.0,0,0.0,0.0,0.0,0.0
229,DMART.EQ-NSE,11/27/2020,2373.0,2220.05,2395.0,2289.2,2020-11-27 00:00:00,Friday,11,47,12,1.0,Friday,0.0,1.0,0.0,2289.2
230,DMART.EQ-NSE,12/1/20,2330.0,2315.0,2450.0,2426.7,2020-12-01 00:00:00,Tuesday,12,48,12,0.0,0,1.0,0.0,2330.0,0.0
231,DMART.EQ-NSE,12/2/20,2435.0,2380.15,2473.0,2456.0,2020-12-02 00:00:00,Wednesday,12,48,12,0.0,0,0.0,0.0,0.0,0.0
232,DMART.EQ-NSE,12/3/20,2460.1,2440.0,2479.3,2470.85,2020-12-03 00:00:00,Thursday,12,48,12,0.0,0,0.0,0.0,0.0,0.0
233,DMART.EQ-NSE,12/4/20,2469.95,2415.55,2469.95,2441.9,2020-12-04 00:00:00,Friday,12,48,12,0.0,0,0.0,1.0,0.0,2441.9
234,DMART.EQ-NSE,12/7/20,2441.9,2413.0,2540.5,2526.45,2020-12-07 00:00:00,Monday,12,49,12,0.0,0,1.0,0.0,2441.9,0.0
235,DMART.EQ-NSE,12/8/20,2530.0,2520.0,2689.0,2652.1,2020-12-08 00:00:00,Tuesday,12,49,12,0.0,0,0.0,0.0,0.0,0.0
236,DMART.EQ-NSE,12/9/20,2652.0,2586.0,2755.0,2625.3,2020-12-09 00:00:00,Wednesday,12,49,12,0.0,0,0.0,0.0,0.0,0.0
237,DMART.EQ-NSE,12/10/20,2630.0,2575.85,2673.5,2622.05,2020-12-10 00:00:00,Thursday,12,49,12,0.0,0,0.0,0.0,0.0,0.0
238,DMART.EQ-NSE,12/11/20,2647.0,2632.0,2715.0,2685.1,2020-12-11 00:00:00,Friday,12,49,12,0.0,0,0.0,1.0,0.0,2685.1
239,DMART.EQ-NSE,12/14/2020,2715.0,2651.25,2745.0,2671.95,2020-12-14 00:00:00,Monday,12,50,12,0.0,0,1.0,0.0,2715.0,0.0
240,DMART.EQ-NSE,12/15/2020,2672.0,2624.5,2688.9,2640.05,2020-12-15 00:00:00,Tuesday,12,50,12,0.0,0,0.0,0.0,0.0,0.0
241,DMART.EQ-NSE,12/16/2020,2650.05,2605.0,2678.45,2627.05,2020-12-16 00:00:00,Wednesday,12,50,12,0.0,0,0.0,0.0,0.0,0.0
242,DMART.EQ-NSE,12/17/2020,2645.0,2503.0,2650.0,2556.05,2020-12-17 00:00:00,Thursday,12,50,12,0.0,0,0.0,0.0,0.0,0.0
243,DMART.EQ-NSE,12/18/2020,2574.0,2555.0,2650.0,2637.05,2020-12-18 00:00:00,Friday,12,50,12,0.0,0,0.0,1.0,0.0,2637.05
244,DMART.EQ-NSE,12/21/2020,2645.0,2460.8,2715.0,2682.4,2020-12-21 00:00:00,Monday,12,51,12,0.0,0,1.0,0.0,2645.0,0.0
245,DMART.EQ-NSE,12/22/2020,2676.0,2552.25,2678.3,2625.75,2020-12-22 00:00:00,Tuesday,12,51,12,0.0,0,0.0,0.0,0.0,0.0
246,DMART.EQ-NSE,12/23/2020,2650.0,2621.3,2675.0,2661.85,2020-12-23 00:00:00,Wednesday,12,51,12,0.0,0,0.0,0.0,0.0,0.0
247,DMART.EQ-NSE,12/24/2020,2661.85,2604.8,2700.0,2673.1,2020-12-24 00:00:00,Thursday,12,51,12,0.0,0,0.0,1.0,0.0,2673.1
248,DMART.EQ-NSE,12/28/2020,2685.95,2655.0,2698.95,2678.0,2020-12-28 00:00:00,Monday,12,52,12,0.0,0,1.0,0.0,2685.95,0.0
249,DMART.EQ-NSE,12/29/2020,2690.0,2645.0,2694.7,2665.7,2020-12-29 00:00:00,Tuesday,12,52,12,0.0,0,0.0,0.0,0.0,0.0
250,DMART.EQ-NSE,12/30/2020,2666.2,2642.35,2725.0,2680.3,2020-12-30 00:00:00,Wednesday,12,52,12,0.0,0,0.0,0.0,0.0,0.0
251,DMART.EQ-NSE,12/31/2020,2691.0,2670.0,2780.0,2763.6,2020-12-31 00:00:00,Thursday,12,52,12,0.0,0,0.0,1.0,0.0,2763.6
